89351;20;20;0;26;0;20;20;0;0
893514;0;25;0;25;0;32;25;0;0
8935146;0;33;0;0;0;33;33;0;0
89351462;0;0;0;0;0;0;100;0;0
893514627;0;0;0;0;0;0;100;0;0
97185;0;20;20;20;20;20;0;0;0
13465;0;20;0;0;20;0;20;20;20
134658;0;0;0;0;0;0;0;0;100
1346589;0;33;0;0;0;0;33;0;33
61785;0;20;20;26;20;0;0;0;26
617854;0;32;25;25;0;0;0;0;25
6178542;0;33;33;0;0;0;0;0;33
61785423;0;0;0;0;0;0;0;0;100
617854239;0;0;0;0;0;0;0;0;100
3927;16;0;0;20;22;22;16;19;0
39276;0;0;0;0;0;0;0;100;0
392765;25;0;0;25;25;0;0;32;0
3927658;33;0;0;33;0;0;0;33;0
39276584;100;0;0;50;0;0;0;0;0
392765841;100;0;0;0;0;0;0;0;0
937246;0;0;0;0;0;0;0;100;0
9372468;33;0;0;0;33;0;0;33;0
5498;100;16;16;0;0;16;22;16;0
54987;20;20;20;0;0;26;20;0;0
549876;25;32;25;0;0;25;0;0;0
5498762;33;33;33;0;0;0;0;0;0
54987621;0;0;100;0;0;0;0;0;0
549876213;0;0;100;0;0;0;0;0;0
519783;0;25;25;32;0;25;0;0;0
5197834;0;33;0;33;0;33;0;0;0
51978346;0;100;0;0;0;0;0;0;0
519783462;0;100;0;0;0;0;0;0;0
2654;16;0;16;16;0;0;27;16;29
26547;20;0;20;0;0;0;20;31;20
265478;25;0;25;0;0;0;0;25;36
2654789;33;0;33;0;0;0;0;0;33
26547893;100;0;50;0;0;0;0;0;0
265478931;100;0;0;0;0;0;0;0;0
6748953;33;33;33;0;0;0;0;0;0
8463;22;16;16;0;23;0;16;0;16
84635;24;24;0;0;20;0;20;0;20
846352;25;25;0;0;0;0;25;0;25
8463529;100;0;0;0;0;0;33;0;33
84635291;50;0;0;0;0;0;50;0;0
93457;26;20;0;0;0;26;20;20;0
934571;25;32;0;0;0;25;0;25;0
9345712;0;33;0;0;0;33;0;33;0
93457126;0;0;0;0;0;0;0;100;0
934571268;0;0;0;0;0;0;0;100;0
5398;100;22;0;16;0;16;16;16;0
53981;20;20;0;20;0;20;20;0;0
6251;16;0;16;16;0;0;16;16;16
62518;0;0;100;0;0;0;0;0;0
625183;0;0;25;25;0;0;25;0;25
31786;0;20;0;20;24;20;0;0;20
317865;0;25;0;25;25;0;0;0;25
3178654;0;0;0;0;0;0;0;0;100
31786549;0;50;0;0;0;0;0;0;50
4926;16;0;16;0;16;16;16;20;0
49267;0;0;100;0;0;0;0;0;0
492673;25;0;25;0;25;0;0;25;0
4126;0;0;16;0;26;16;20;16;27
41267;0;0;20;0;20;0;20;20;24
412679;0;0;25;0;25;0;0;25;25
4126798;0;0;100;0;0;0;0;0;0
41267983;0;0;50;0;50;0;0;0;0
8527;16;0;27;16;0;16;16;0;16
85273;26;0;20;26;0;24;0;0;20
852731;25;0;0;32;0;25;0;0;25
8527314;0;0;0;33;0;33;0;0;33
85273146;0;0;0;0;0;0;0;0;100
852731469;0;0;0;0;0;0;0;0;100
4912;0;0;0;0;0;0;100;0;0
49128;0;0;20;0;30;20;26;20;0
491287;0;0;25;0;32;25;25;0;0
4912875;0;0;33;0;33;33;0;0;0
49128753;0;0;0;0;0;100;0;0;0
491287536;0;0;0;0;0;100;0;0;0
4359;0;0;0;0;0;100;0;0;0
43598;20;20;0;0;0;20;24;20;0
435987;25;25;0;0;0;25;25;0;0
4359871;0;0;0;0;0;100;0;0;0
43598716;0;50;0;0;0;50;0;0;0
2965;16;0;16;16;16;0;16;20;0
29657;100;0;20;20;0;0;20;20;0
296571;25;0;25;25;0;0;0;25;0
16457;0;20;20;0;0;0;20;20;20
38976;20;20;0;20;20;20;0;0;0
8439;22;19;0;0;16;20;16;0;16
84391;20;26;0;0;20;20;20;0;0
843912;0;25;0;0;25;32;25;0;0
8439126;0;0;0;0;33;33;33;0;0
84391265;0;0;0;0;0;0;100;0;0
843912657;0;0;0;0;0;0;100;0;0
31964;0;20;0;20;26;0;30;26;0
319645;0;25;0;0;25;0;32;25;0
3196457;0;33;0;0;0;0;33;33;0
31964578;0;100;0;0;0;0;0;0;0
319645782;0;100;0;0;0;0;0;0;0
671249;0;0;25;0;25;0;0;32;25
6712498;0;0;33;0;33;0;0;33;0
67124983;0;0;0;0;100;0;0;0;0
671249835;0;0;0;0;100;0;0;0;0
39124;0;0;0;20;20;20;20;20;0
391245;0;0;0;0;0;0;100;0;0
3912457;0;0;0;0;0;33;33;33;0
9615;0;16;29;20;16;0;16;16;0
96153;0;0;0;100;0;0;0;0;0
961537;0;100;0;0;0;0;0;0;0
9615372;0;33;0;33;0;0;0;33;0
4961;0;0;0;0;100;0;0;0;0
49615;0;20;20;0;20;0;20;20;0
53816;0;100;0;0;0;0;0;0;0
538162;0;25;0;25;0;0;25;0;25
281349;0;0;0;0;0;0;100;0;0
2813495;0;0;0;0;0;100;0;0;0
28134956;0;0;0;0;0;50;50;0;0
5937;20;16;0;16;0;16;16;20;0
59371;20;24;0;20;0;20;0;20;0
593712;0;25;0;25;0;25;0;25;0
5937124;0;0;0;0;0;0;0;100;0
59371248;0;0;0;0;0;50;0;50;0
3496;16;19;0;0;24;16;22;20;0
34962;20;20;0;0;20;0;20;20;0
349628;100;0;0;0;25;0;25;25;0
3496281;33;0;0;0;33;0;33;0;0
2539;16;0;0;16;0;16;21;20;16
25397;20;0;0;20;0;20;20;20;0
253978;100;0;0;25;0;25;0;25;0
2539781;33;0;0;33;0;33;0;0;0
3186;0;24;0;16;20;16;20;0;16
31862;0;20;0;24;20;0;20;0;26
318629;0;0;0;25;25;0;32;0;25
3186297;0;0;0;33;33;0;33;0;0
31862974;0;0;0;0;100;0;0;0;0
318629745;0;0;0;0;100;0;0;0;0
97258;24;0;20;20;0;24;0;20;0
972586;25;0;25;25;0;25;0;0;0
9725861;0;0;100;0;0;0;0;0;0
97258613;0;0;50;50;0;0;0;0;0
734568;25;25;0;0;0;0;0;25;32
7345689;33;33;0;0;0;0;0;0;33
73456891;0;100;0;0;0;0;0;0;0
734568912;0;100;0;0;0;0;0;0;0
694513;0;0;0;0;0;0;100;0;0
6945137;0;33;0;0;0;0;33;33;0
619357;0;25;0;25;0;0;25;25;0
6193572;0;0;0;100;0;0;0;0;0
61935724;0;0;0;50;0;0;0;50;0
3185;0;20;0;16;16;16;19;0;16
31852;0;20;0;24;0;20;20;0;20
318524;0;0;0;25;0;25;25;0;25
3185249;0;0;0;0;0;0;100;0;0
31852497;0;0;0;0;0;50;50;0;0
86729;20;0;20;20;20;0;0;0;20
9735;16;19;0;16;16;16;0;22;0
97358;26;20;0;20;0;20;0;20;0
973581;25;25;0;32;0;25;0;0;0
9735814;0;33;0;33;0;33;0;0;0
97358146;0;100;0;0;0;0;0;0;0
973581462;0;100;0;0;0;0;0;0;0
145876;0;0;100;0;0;0;0;0;0
1458763;0;33;33;0;0;0;0;0;33
81369;0;35;0;20;20;0;20;0;20
813692;0;25;0;43;25;0;25;0;0
8136924;0;0;0;33;33;0;33;0;0
81369247;0;0;0;0;100;0;0;0;0
813692475;0;0;0;0;100;0;0;0;0
3751;16;16;0;22;0;19;0;21;22
37516;0;20;0;20;0;20;0;20;20
375169;0;0;0;100;0;0;0;0;0
3751694;0;33;0;33;0;0;0;33;0
3986715;0;33;0;33;33;0;0;0;0
315692;0;0;0;0;0;0;100;0;0
3156927;0;0;0;33;0;0;33;33;0
3297;0;0;0;0;0;100;0;0;0
32976;20;0;0;20;20;20;0;20;0
35264;20;0;0;20;0;0;20;20;24
352649;25;0;0;0;0;0;25;25;25
3526497;100;0;0;0;0;0;33;33;0
35264971;50;0;0;0;0;0;0;50;0
98534;20;20;0;20;0;20;20;0;0
985347;100;25;0;0;0;25;25;0;0
9853471;33;33;0;0;0;33;0;0;0
7453;16;16;16;0;0;25;0;16;29
74539;20;20;0;0;0;20;0;20;20
745396;0;0;0;0;0;0;0;100;0
7453968;33;33;0;0;0;0;0;33;0
27653;20;0;20;20;0;0;0;20;35
276539;25;0;0;25;0;0;0;25;25
2765394;100;0;0;33;0;0;0;33;0
27653941;50;0;0;0;0;0;0;50;0
741268;0;0;25;0;25;0;0;25;32
7412689;0;0;33;0;33;0;0;0;33
74126893;0;0;0;0;100;0;0;0;0
741268935;0;0;0;0;100;0;0;0;0
57198;0;20;20;20;0;20;0;20;0
571984;0;100;0;0;0;0;0;0;0
5719842;0;33;33;0;0;33;0;0;0
93182;0;20;0;20;24;20;20;0;0
931825;0;0;0;25;25;25;25;0;0
9318256;0;0;0;0;0;0;100;0;0
93182567;0;0;0;50;0;0;50;0;0
8591;16;24;16;24;0;16;16;0;0
85912;0;20;26;24;0;20;20;0;0
859123;0;0;25;32;0;25;25;0;0
8591234;0;0;0;33;0;33;33;0;0
85912346;0;0;0;0;0;0;100;0;0
859123467;0;0;0;0;0;0;100;0;0
7836;21;19;0;34;16;16;0;0;20
78362;20;20;0;20;20;0;0;0;20
783625;100;0;0;25;25;0;0;0;25
7836251;33;0;0;33;0;0;0;0;33
13468;0;20;0;0;20;0;20;20;20
134682;0;0;0;0;0;0;100;0;0
1346827;0;0;0;0;33;0;33;0;33
582;14;14;17;21;0;19;19;0;22
5827;22;0;16;16;0;16;16;0;16
58271;20;0;26;20;0;20;0;0;20
582713;0;0;25;32;0;25;0;0;25
5827134;0;0;0;33;0;33;0;0;33
58271346;0;0;0;0;0;0;0;0;100
582713469;0;0;0;0;0;0;0;0;100
45236;0;0;0;0;0;0;100;0;0
452367;25;0;0;0;0;0;25;25;25
97425;20;0;20;0;20;20;0;20;0
974253;0;0;0;0;0;100;0;0;0
9742536;33;0;0;0;0;33;0;33;0
6985;20;20;16;16;16;0;22;0;0
69857;20;20;20;26;0;0;20;0;0
698574;32;25;25;25;0;0;0;0;0
6985741;33;33;33;0;0;0;0;0;0
69857412;0;0;100;0;0;0;0;0;0
698574123;0;0;100;0;0;0;0;0;0
21683;0;0;20;20;20;0;20;0;24
216839;0;0;0;25;25;0;25;0;25
2168394;0;0;0;0;100;0;0;0;0
21683945;0;0;0;0;50;0;50;0;0
4165789;0;100;0;0;0;0;0;0;0
41657892;0;50;50;0;0;0;0;0;0
5872;16;16;16;22;0;16;0;0;16
58724;20;0;20;20;0;26;0;0;20
587246;25;0;25;0;0;25;0;0;32
5872469;33;0;33;0;0;0;0;0;33
58724693;100;0;50;0;0;0;0;0;0
587246931;100;0;0;0;0;0;0;0;0
8693;0;0;0;0;0;0;100;0;0
86937;20;20;0;20;20;0;20;0;0
641785;0;25;32;0;25;0;0;0;25
6417853;0;33;33;0;0;0;0;0;33
64178539;0;100;0;0;0;0;0;0;0
641785392;0;100;0;0;0;0;0;0;0
3947;22;16;0;0;16;16;16;24;0
39478;24;26;0;0;20;20;0;20;0
394782;25;25;0;0;32;25;0;0;0
3947825;33;0;0;0;33;33;0;0;0
39478251;0;0;0;0;0;100;0;0;0
394782516;0;0;0;0;0;100;0;0;0
1427;0;0;16;0;16;19;16;16;21
14279;0;0;20;0;20;20;0;20;20
142793;0;0;0;0;100;0;0;0;0
1427935;0;0;0;0;33;33;0;33;0
1679;0;0;0;100;0;0;0;0;0
16793;0;26;20;20;20;0;0;20;0
167935;0;0;0;100;0;0;0;0;0
1679354;0;33;0;33;0;0;0;33;0
6578;26;22;16;20;0;0;0;16;27
65781;20;20;20;29;0;0;0;0;20
657814;0;25;25;25;0;0;0;0;32
6578149;0;100;0;0;0;0;0;0;0
65781493;0;100;0;0;0;0;0;0;0
657814932;0;100;0;0;0;0;0;0;0
9528;22;0;19;16;0;19;22;16;0
95283;20;0;20;20;0;20;20;0;0
952837;100;0;0;25;0;25;25;0;0
9528371;33;0;0;33;0;33;0;0;0
697354;32;25;0;25;0;0;0;25;0
6973541;33;33;0;0;0;0;0;33;0
69735412;0;0;0;0;0;0;0;100;0
697354128;0;0;0;0;0;0;0;100;0
82169;0;0;20;20;24;0;26;0;20
821697;0;0;25;32;25;0;25;0;0
8216974;0;0;33;33;33;0;0;0;0
82169745;0;0;100;0;0;0;0;0;0
821697453;0;0;100;0;0;0;0;0;0
83946;20;41;0;0;20;20;24;0;0
839462;25;25;0;0;32;0;25;0;0
8394625;100;0;0;0;33;0;33;0;0
83946257;100;0;0;0;0;0;50;0;0
839462571;100;0;0;0;0;0;0;0;0
4836291;33;0;0;0;33;0;33;0;0
94517;0;20;20;0;0;20;20;20;0
945176;0;0;0;0;0;0;0;100;0
9451768;0;33;33;0;0;0;0;33;0
982735;0;0;0;0;0;100;0;0;0
9827356;33;0;0;33;0;33;0;0;0
2649;16;0;22;0;20;0;19;20;16
26495;20;0;20;0;20;0;24;20;0
264957;25;0;25;0;0;0;25;25;0
2649573;0;0;0;0;0;0;0;100;0
26495738;50;0;0;0;0;0;0;50;0
1925;0;0;16;16;16;22;22;19;0
19258;0;0;20;20;0;20;20;20;0
192584;0;0;100;0;0;0;0;0;0
1925843;0;0;33;0;0;33;33;0;0
64935;20;20;0;0;20;0;26;20;0
649357;100;32;0;0;0;0;25;25;0
6493572;33;33;0;0;0;0;0;33;0
64935728;100;0;0;0;0;0;0;50;0
649357281;100;0;0;0;0;0;0;0;0
23641;20;0;0;0;26;0;20;20;20
236415;0;0;0;0;25;0;32;25;25
2364157;0;0;0;0;0;0;33;33;33
23641578;0;0;0;0;0;0;0;0;100
236415789;0;0;0;0;0;0;0;0;100
67918;0;20;20;20;24;0;0;20;0
679182;0;0;100;0;0;0;0;0;0
6791823;0;0;33;33;33;0;0;0;0
4923;21;0;16;0;29;24;16;16;0
49236;20;0;0;0;24;20;20;26;0
492368;25;0;0;0;25;0;32;25;0
4923687;33;0;0;0;33;0;33;0;0
49236871;0;0;0;0;100;0;0;0;0
492368715;0;0;0;0;100;0;0;0;0
5238;0;0;0;0;0;0;100;0;0
52389;26;0;0;20;0;20;26;0;20
523894;100;0;0;25;0;25;25;0;0
5238941;33;0;0;0;0;33;33;0;0
846351;25;25;0;0;0;0;25;0;25
8463519;0;100;0;0;0;0;0;0;0
84635192;0;50;0;0;0;0;50;0;0
5628;24;0;16;30;0;0;16;16;22
56289;20;0;20;20;0;0;26;0;20
562897;25;0;25;32;0;0;25;0;0
5628974;33;0;33;33;0;0;0;0;0
56289743;100;0;50;0;0;0;0;0;0
562897431;100;0;0;0;0;0;0;0;0
2348;25;0;0;0;16;16;16;16;29
23489;26;0;0;0;26;26;26;0;20
234895;25;0;0;0;25;25;32;0;0
2348957;33;0;0;0;0;33;33;0;0
23489576;100;0;0;0;0;50;0;0;0
234895761;100;0;0;0;0;0;0;0;0
6394;16;16;0;16;19;0;16;22;0
63945;20;20;0;0;20;0;20;20;0
639457;100;25;0;0;0;0;25;25;0
6394571;33;33;0;0;0;0;0;33;0
4783;20;16;16;0;19;16;0;0;20
47832;0;0;0;0;100;0;0;0;0
478325;25;0;0;0;25;25;0;0;25
273485;25;0;0;0;25;32;0;0;25
2734856;33;0;0;0;0;33;0;0;33
27348569;100;0;0;0;0;0;0;0;50
273485691;100;0;0;0;0;0;0;0;0
21689;0;0;20;20;26;0;35;0;20
216897;0;0;25;25;43;0;25;0;0
2168975;0;0;33;33;33;0;0;0;0
21689753;0;0;0;100;0;0;0;0;0
216897534;0;0;0;100;0;0;0;0;0
67341;20;20;0;0;26;0;0;20;20
673415;0;25;0;0;25;0;0;32;25
6734158;0;33;0;0;0;0;0;33;33
67341589;0;100;0;0;0;0;0;0;0
673415892;0;100;0;0;0;0;0;0;0
7351;16;24;0;16;0;16;0;23;16
73518;0;20;0;26;0;20;0;20;24
735184;0;25;0;25;0;32;0;0;25
7351846;0;33;0;0;0;33;0;0;33
73518469;0;100;0;0;0;0;0;0;0
735184692;0;100;0;0;0;0;0;0;0
57342;20;20;0;0;0;26;0;24;20
573428;25;0;0;0;0;25;0;25;25
5734289;100;0;0;0;0;33;0;0;33
57342891;50;0;0;0;0;50;0;0;0
4289;16;0;16;0;30;22;30;0;16
42896;20;0;20;0;26;20;20;0;0
428965;32;0;25;0;25;0;25;0;0
4289651;33;0;33;0;0;0;33;0;0
42896517;0;0;100;0;0;0;0;0;0
428965173;0;0;100;0;0;0;0;0;0
49537;20;20;0;0;0;20;20;24;0
495378;25;25;0;0;0;25;0;25;0
4953782;0;0;0;0;0;100;0;0;0
49537826;50;0;0;0;0;50;0;0;0
7942;16;16;21;0;16;16;0;19;0
79423;20;0;20;0;24;20;0;20;0
794235;25;0;0;0;25;25;0;25;0
7942358;100;0;0;0;0;33;0;33;0
79423581;50;0;0;0;0;50;0;0;0
19237;0;0;0;0;0;100;0;0;0
192376;0;0;0;25;25;25;0;25;0
73562;38;20;0;20;0;0;0;20;20
735621;25;0;0;32;0;0;0;25;43
7356219;0;0;0;33;0;0;0;33;33
73562194;0;0;0;0;0;0;0;100;0
735621948;0;0;0;0;0;0;0;100;0
85129;0;0;24;24;0;20;26;0;20
851293;0;0;25;25;0;25;25;0;0
8512936;0;0;0;0;0;0;100;0;0
85129367;0;0;0;50;0;0;50;0;0
48127;0;0;20;0;20;20;20;0;20
795683;25;25;25;25;0;0;0;0;0
56348;20;20;0;0;0;0;20;20;20
563489;0;0;0;0;0;0;100;0;0
5634897;33;33;0;0;0;0;33;0;0
69534;20;20;0;20;0;0;20;20;0
8743;16;16;16;0;30;16;0;0;16
87435;20;26;0;0;20;31;0;0;20
874352;32;25;0;0;0;25;0;0;25
8743521;33;0;0;0;0;33;0;0;33
87435216;0;0;0;0;0;0;0;0;100
874352169;0;0;0;0;0;0;0;0;100
45391;20;24;0;0;0;20;20;20;0
453912;0;25;0;0;0;25;25;25;0
4539126;0;0;0;0;0;0;0;100;0
45391268;0;0;0;0;0;0;50;50;0
512697;0;0;32;25;0;0;25;25;0
5126973;0;0;33;33;0;0;0;33;0
51269738;0;0;0;100;0;0;0;0;0
512697384;0;0;0;100;0;0;0;0;0
6897;0;0;100;0;0;0;0;0;0
68973;20;20;20;20;20;0;0;0;0
63149;0;20;0;0;31;0;20;20;20
631498;0;0;0;0;100;0;0;0;0
6314985;0;33;0;0;33;0;33;0;0
91378;0;20;0;20;20;29;0;20;0
913786;0;32;0;25;25;25;0;0;0
9137862;0;0;0;100;0;0;0;0;0
91378625;0;0;0;100;0;0;0;0;0
913786254;0;0;0;100;0;0;0;0;0
243;22;0;14;0;22;22;20;14;14
2435;100;0;0;0;16;22;23;16;20
24357;0;0;0;0;0;100;0;0;0
243571;25;0;0;0;0;25;0;25;25
2435716;0;0;0;0;0;0;0;0;100
24357169;0;0;0;0;0;0;0;50;50
35619;0;20;0;20;0;0;20;20;20
236815;0;0;0;25;25;0;32;0;25
2368157;0;0;0;33;0;0;33;0;33
23681579;0;0;0;100;0;0;0;0;0
236815794;0;0;0;100;0;0;0;0;0
51892;0;20;20;20;0;20;20;0;0
82345;29;0;0;0;20;20;26;0;26
823457;32;0;0;0;0;25;25;0;25
8234571;33;0;0;0;0;33;0;0;33
82345719;0;0;0;0;0;100;0;0;0
823457196;0;0;0;0;0;100;0;0;0
39824;20;0;0;20;24;26;20;0;0
398246;25;0;0;0;25;25;32;0;0
3982467;33;0;0;0;33;0;33;0;0
39824675;100;0;0;0;50;0;0;0;0
398246751;100;0;0;0;0;0;0;0;0
39851;20;26;0;20;0;20;20;0;0
398517;0;100;0;0;0;0;0;0;0
3985172;0;33;0;33;0;33;0;0;0
65497;20;24;26;0;0;0;20;26;0
654978;100;32;25;0;0;0;0;25;0
6549782;33;33;33;0;0;0;0;0;0
65497823;100;0;50;0;0;0;0;0;0
654978231;100;0;0;0;0;0;0;0;0
9274;16;0;19;16;19;16;0;16;0
92743;20;0;20;0;20;20;0;20;0
927435;0;0;0;0;0;100;0;0;0
9274356;33;0;0;0;0;33;0;33;0
245397;0;0;0;0;0;0;0;100;0
2453978;33;0;0;0;0;33;0;33;0
6598;22;16;16;16;0;0;20;16;0
65981;20;20;20;26;0;0;20;0;0
659814;0;32;25;25;0;0;25;0;0
6598142;0;33;33;0;0;0;33;0;0
65981423;0;0;0;0;0;0;100;0;0
659814237;0;0;0;0;0;0;100;0;0
87632;24;20;0;26;20;0;0;0;20
876321;25;0;0;25;25;0;0;0;25
8763214;0;0;0;0;100;0;0;0;0
87632145;0;0;0;0;50;0;0;0;50
2834;100;0;0;16;26;16;16;0;16
28345;26;0;0;0;20;26;20;0;20
283456;25;0;0;0;0;25;25;0;32
2834569;33;0;0;0;0;0;33;0;33
28345691;0;0;0;0;0;0;100;0;0
283456917;0;0;0;0;0;0;100;0;0
28146;0;0;26;0;20;20;26;0;20
281463;0;0;25;0;32;0;25;0;25
2814635;0;0;0;0;33;0;33;0;33
28146357;0;0;0;0;0;0;0;0;100
281463579;0;0;0;0;0;0;0;0;100
15962;0;20;20;20;0;0;20;20;0
159628;0;0;100;0;0;0;0;0;0
1596283;0;0;33;33;0;0;33;0;0
23964;26;0;0;20;24;0;26;20;0
239645;25;0;0;0;25;0;25;25;0
2396451;0;0;0;0;0;0;100;0;0
23964517;0;0;0;0;0;0;50;50;0
72683;0;0;0;0;100;0;0;0;0
726834;0;0;0;0;0;0;0;0;100
7268349;33;0;0;0;33;0;0;0;33
7413;0;16;16;0;21;16;0;16;25
74139;0;20;0;0;26;20;0;20;20
741396;0;0;0;0;0;0;0;100;0
7413968;0;33;0;0;33;0;0;33;0
71685;0;20;20;26;20;0;0;0;20
716854;0;25;25;25;0;0;0;0;32
7168549;0;33;33;0;0;0;0;0;33
71685492;0;0;100;0;0;0;0;0;0
716854923;0;0;100;0;0;0;0;0;0
5376;16;16;0;16;0;16;0;22;16
53764;0;0;0;0;0;0;0;0;100
537649;25;25;0;0;0;0;0;25;25
184756;0;25;25;0;0;25;0;0;25
1847562;0;0;0;0;0;0;0;0;100
18475629;0;0;50;0;0;0;0;0;50
5291;16;0;16;16;0;16;16;21;0
52918;0;0;20;20;0;20;20;20;0
529186;0;0;0;0;0;0;100;0;0
5291867;0;0;33;33;0;0;33;0;0
6782935;100;0;0;33;33;0;0;0;0
67829351;50;0;0;50;0;0;0;0;0
796831;25;32;0;25;25;0;0;0;0
7968312;0;33;0;33;33;0;0;0;0
79683124;0;0;0;0;100;0;0;0;0
796831245;0;0;0;0;100;0;0;0;0
87235;20;0;0;20;20;20;0;0;20
12564;0;0;20;20;0;0;20;20;20
125643;0;0;0;0;0;0;0;0;100
1256439;0;0;0;0;0;0;33;33;33
74893;24;20;20;0;26;20;0;0;0
748931;25;25;0;0;25;25;0;0;0
7489312;0;0;0;0;100;0;0;0;0
74893125;0;0;0;0;50;50;0;0;0
935246;25;0;0;0;0;25;32;25;0
9352468;100;0;0;0;0;0;33;33;0
93524681;50;0;0;0;0;0;50;0;0
82165;0;0;20;20;20;0;20;0;20
821657;0;0;0;0;0;0;0;0;100
8216579;0;0;33;33;0;0;0;0;33
2398;16;0;0;20;16;29;26;16;0
23986;20;0;0;26;26;20;27;0;0
239867;25;0;0;25;32;0;25;0;0
2398675;33;0;0;33;33;0;0;0;0
23986751;0;0;0;100;0;0;0;0;0
239867514;0;0;0;100;0;0;0;0;0
617859;0;0;100;0;0;0;0;0;0
6178592;0;33;33;33;0;0;0;0;0
61785924;0;0;100;0;0;0;0;0;0
617859243;0;0;100;0;0;0;0;0;0
48152;0;20;20;0;0;20;20;0;20
481526;0;0;0;0;0;0;100;0;0
4815267;0;0;33;0;0;0;33;0;33
1438;0;100;0;0;0;0;0;0;0
14389;0;20;0;0;20;20;20;0;20
143897;0;0;0;0;0;100;0;0;0
1438976;0;33;0;0;33;33;0;0;0
17342;0;20;0;0;20;20;0;20;20
6941;16;16;16;0;16;0;16;16;0
69413;0;0;0;0;100;0;0;0;0
694135;0;25;0;0;25;0;25;25;0
196785;0;25;25;25;25;0;0;0;0
1967854;0;0;100;0;0;0;0;0;0
19678543;0;50;50;0;0;0;0;0;0
25398;20;0;0;20;0;20;24;20;0
253987;25;0;0;25;0;25;25;0;0
2539876;100;0;0;33;0;33;0;0;0
25398761;50;0;0;50;0;0;0;0;0
341852;0;0;0;0;0;0;0;0;100
3418529;0;0;0;0;0;33;33;0;33
62459;0;0;0;0;0;0;0;100;0
624597;0;0;100;0;0;0;0;0;0
6245973;33;0;33;0;0;0;0;33;0
3689;19;20;0;25;24;0;19;0;16
36892;24;20;0;20;20;0;20;0;0
368921;25;0;0;25;25;0;25;0;0
3689217;0;0;0;0;100;0;0;0;0
36892175;0;0;0;50;50;0;0;0;0
4651;16;26;16;0;0;0;22;16;16
46517;0;20;20;0;0;0;20;26;20
465178;0;32;25;0;0;0;0;25;25
4651782;0;33;33;0;0;0;0;0;33
46517829;0;0;100;0;0;0;0;0;0
465178293;0;0;100;0;0;0;0;0;0
892643;25;0;25;0;25;0;25;0;0
46782;20;20;24;0;26;0;0;0;26
467825;25;0;25;0;25;0;0;0;32
4678259;33;0;33;0;0;0;0;0;33
46782591;0;0;100;0;0;0;0;0;0
467825913;0;0;100;0;0;0;0;0;0
4129;0;0;16;0;19;16;30;16;16
41297;0;0;20;0;20;35;20;24;0
412978;0;0;25;0;25;25;0;25;0
4129783;0;0;0;0;100;0;0;0;0
41297835;0;0;0;0;50;50;0;0;0
975126;0;0;0;0;0;0;0;100;0
9751263;0;0;0;100;0;0;0;0;0
97512634;0;0;0;50;0;0;0;50;0
19638;0;20;0;20;26;0;20;20;0
196385;0;25;0;25;25;0;32;0;0
1963857;0;33;0;33;0;0;33;0;0
19638574;0;100;0;0;0;0;0;0;0
196385742;0;100;0;0;0;0;0;0;0
1672345;0;0;0;0;33;0;0;33;33
27456;0;0;100;0;0;0;0;0;0
274561;25;0;25;0;0;0;0;25;25
2745618;0;0;0;0;0;0;0;0;100
27456189;0;0;50;0;0;0;0;0;50
7265;16;0;16;20;16;0;0;16;16
72654;24;0;20;20;0;0;0;20;20
726541;25;0;25;0;0;0;0;25;25
7265413;0;0;0;0;0;0;0;100;0
72654138;0;0;0;0;0;0;0;50;50
49126;0;0;26;0;26;20;26;20;0
491263;0;0;25;0;25;0;25;32;0
4912638;0;0;0;0;33;0;33;33;0
49126385;0;0;0;0;0;0;100;0;0
491263857;0;0;0;0;0;0;100;0;0
43768;20;35;0;0;20;0;0;20;20
437682;25;25;0;0;25;0;0;0;25
4376825;0;0;0;0;0;0;0;0;100
43768259;50;0;0;0;0;0;0;0;50
26154;0;0;20;20;0;0;20;26;20
261548;0;0;25;0;0;0;25;25;32
2615489;0;0;33;0;0;0;33;0;33
26154893;0;0;0;0;0;0;100;0;0
261548937;0;0;0;0;0;0;100;0;0
3942;27;16;0;0;19;16;16;26;0
39421;20;0;0;0;30;20;20;20;0
394215;0;0;0;0;25;32;25;32;0
3942158;0;0;0;0;0;33;33;33;0
39421587;0;0;0;0;0;100;0;0;0
394215876;0;0;0;0;0;100;0;0;0
19627;0;0;20;26;20;0;20;20;0
196278;0;0;0;100;0;0;0;0;0
1962784;0;0;33;33;33;0;0;0;0
7149;0;16;20;0;24;16;0;16;16
71493;0;20;20;0;20;20;0;24;0
714938;0;25;0;0;25;25;0;25;0
7149386;0;0;0;0;100;0;0;0;0
71493865;0;50;0;0;50;0;0;0;0
26135;0;0;0;0;0;0;0;0;100
261359;0;0;0;25;0;0;25;25;25
57981;20;20;20;20;0;20;0;0;0
851342;0;25;0;0;0;25;25;0;25
8513429;0;0;0;0;0;0;100;0;0
85134297;0;0;0;0;0;50;50;0;0
56284;26;0;20;20;0;0;32;0;20
562847;25;0;25;0;0;0;25;0;43
5628479;33;0;33;0;0;0;0;0;33
56284791;0;0;100;0;0;0;0;0;0
562847913;0;0;100;0;0;0;0;0;0
7659;20;16;16;22;0;0;0;16;16
76591;20;20;20;24;0;0;0;20;0
765914;0;25;25;25;0;0;0;25;0
7659148;0;0;100;0;0;0;0;0;0
